date,city,temperature
2013-02-11,Jacksonville,290.74784027775
2013-02-11,Jerusalem,286.44395833333334
2013-02-11,Kansas City,280.4170833333333
2013-02-11,Las Vegas,280.6510416666667
2013-02-11,Los Angeles,283.13270833333337
2013-02-11,Miami,295.8847916666667
2013-02-11,Minneapolis,271.7625
2013-02-11,Montreal,261.963125
2013-02-11,Nahariyya,288.4925
2013-02-11,Nashville,283.73520833333333
2013-02-11,New York,270.56354166666665
2013-02-11,Philadelphia,270.816875
2013-02-11,Phoenix,282.15254166666665
2013-02-11,Pittsburgh,271.93854166666665
2013-02-11,Portland,278.6177083333333
2013-02-11,Saint Louis,279.8845833333333
2013-02-11,San Antonio,292.29020833333334
2013-02-11,San Diego,282.48
2013-02-11,San Francisco,282.306875
2013-02-11,Seattle,277.956875
2013-02-11,Tel Aviv District,287.13012499999996
2013-02-11,Toronto,269.37791666666664
2013-02-11,Vancouver,277.153125
2013-02-12,Albuquerque,272.8436041666667
2013-02-12,Atlanta,284.965513888875
2013-02-12,Beersheba,285.988048611125
2013-02-12,Boston,270.6341597222083
2013-02-12,Charlotte,284.6844375
2013-02-12,Chicago,276.845548611125
2013-02-12,Dallas,290.1488125
2013-02-12,Denver,267.532388888875
2013-02-12,Detroit,277.07922916666666
2013-02-12,Eilat,288.45633333333336
2013-02-12,Haifa,287.79659027779167
2013-02-12,Houston,288.04833333333335
2013-02-12,Indianapolis,279.83464583333335
2013-02-12,Jacksonville,293.87641666666667
2013-02-12,Jerusalem,285.2635694444583
2013-02-12,Kansas City,275.526451388875
2013-02-12,Las Vegas,279.50064583333335
2013-02-12,Los Angeles,283.95725
2013-02-12,Miami,296.07540972220835
2013-02-12,Minneapolis,270.55877777779165
2013-02-12,Montreal,265.26207638887496
2013-02-12,Nahariyya,287.79041666666666
2013-02-12,Nashville,285.2073541666667
2013-02-12,New York,274.23537500000003
2013-02-12,Philadelphia,275.7734652777917
2013-02-12,Phoenix,281.3704444444583
2013-02-12,Pittsburgh,279.28412499999996
2013-02-12,Portland,278.82009722220835
2013-02-12,Saint Louis,278.453326388875
2013-02-12,San Antonio,288.46314583333333
2013-02-12,San Diego,282.82475
2013-02-12,San Francisco,283.9329097222083
2013-02-12,Seattle,278.69763194445835
2013-02-12,Tel Aviv District,287.9938958333333
2013-02-12,Toronto,275.4470833333333
2013-02-12,Vancouver,277.90856944445835
2013-02-13,Albuquerque,272.14691666666664
2013-02-13,Atlanta,282.301875
2013-02-13,Beersheba,285.399375
2013-02-13,Boston,275.2378333333333
2013-02-13,Charlotte,284.319375
2013-02-13,Chicago,271.46875
2013-02-13,Dallas,290.37
2013-02-13,Denver,269.8689583333333
2013-02-13,Detroit,273.87395833333335
2013-02-13,Eilat,288.2033333333333
2013-02-13,Haifa,287.0625
2013-02-13,Houston,286.748125
2013-02-13,Indianapolis,274.6722916666667
2013-02-13,Jacksonville,293.669375
2013-02-13,Jerusalem,284.8597916666667
2013-02-13,Kansas City,275.06333333333333
2013-02-13,Las Vegas,278.740736111125
2013-02-13,Los Angeles,284.33625
2013-02-13,Miami,296.64270833333336
2013-02-13,Minneapolis,268.05958333333336
2013-02-13,Montreal,273.82166666666666
2013-02-13,Nahariyya,287.0475
2013-02-13,Nashville,278.7502083333333
2013-02-13,New York,277.70085416666666
2013-02-13,Philadelphia,278.7055208333333
2013-02-13,Phoenix,280.4222916666667
2013-02-13,Pittsburgh,275.695
2013-02-13,Portland,280.1195833333333
2013-02-13,Saint Louis,275.6039583333333
2013-02-13,San Antonio,288.13666666666666
2013-02-13,San Diego,283.279923611125
2013-02-13,San Francisco,282.62416666666667
2013-02-13,Seattle,280.2264583333333
2013-02-13,Tel Aviv District,287.0441666666666
2013-02-13,Toronto,274.1525
2013-02-13,Vancouver,278.89145833333333
2013-02-14,Albuquerque,271.2050625
2013-02-14,Atlanta,280.979375
2013-02-14,Beersheba,290.046875
2013-02-14,Boston,274.734375
2013-02-14,Charlotte,281.08625
2013-02-14,Chicago,273.51666666666665
2013-02-14,Dallas,283.3795833333333
2013-02-14,Denver,271.9875
2013-02-14,Detroit,272.6368333333333
2013-02-14,Eilat,290.17272916666667
2013-02-14,Haifa,288.64187499999997
2013-02-14,Houston,284.91479166666664
2013-02-14,Indianapolis,273.856875
2013-02-14,Jacksonville,295.18541666666664
2013-02-14,Jerusalem,287.3777083333333
2013-02-14,Kansas City,276.56625
2013-02-14,Las Vegas,280.7397916666667
2013-02-14,Los Angeles,284.42354166666667
2013-02-14,Miami,297.15416666666664
2013-02-14,Minneapolis,270.0933333333333
2013-02-14,Montreal,272.565
2013-02-14,Nahariyya,288.64187499999997
2013-02-14,Nashville,278.2945833333333
2013-02-14,New York,275.0425
2013-02-14,Philadelphia,274.47812500000003
2013-02-14,Phoenix,281.71958333333333
2013-02-14,Pittsburgh,272.9377083333333
2013-02-14,Portland,281.97812500000003
2013-02-14,Saint Louis,278.7910416666667
2013-02-14,San Antonio,285.5848541666667
2013-02-14,San Diego,283.415
2013-02-14,San Francisco,282.28979166666664
2013-02-14,Seattle,280.9533333333333
2013-02-14,Tel Aviv District,287.32733333333334
2013-02-14,Toronto,272.4952083333333
2013-02-14,Vancouver,279.9108333333333
2013-02-15,Albuquerque,274.4216666666667
2013-02-15,Atlanta,279.60541666666666
2013-02-15,Beersheba,292.3854166666667
2013-02-15,Boston,274.824375
2013-02-15,Charlotte,278.55895833333335
2013-02-15,Chicago,276.3177083333333
2013-02-15,Dallas,283.46750000000003
2013-02-15,Denver,272.374375
2013-02-15,Detroit,273.85083333333336
2013-02-15,Eilat,292.60914583333334
2013-02-15,Haifa,291.02000000000004
2013-02-15,Houston,283.54291666666666
2013-02-15,Indianapolis,276.86583333333334
2013-02-15,Jacksonville,286.671875
2013-02-15,Jerusalem,289.46958333333333
2013-02-15,Kansas City,279.29541666666665
2013-02-15,Las Vegas,284.3519166666667
2013-02-15,Los Angeles,285.61354166666666
2013-02-15,Miami,297.57
2013-02-15,Minneapolis,271.4604166666667
2013-02-15,Montreal,272.5175
2013-02-15,Nahariyya,290.91125
2013-02-15,Nashville,278.86791666666664
2013-02-15,New York,276.23083333333335
2013-02-15,Philadelphia,275.68916666666667
2013-02-15,Phoenix,283.59875
2013-02-15,Pittsburgh,273.0964583333333
2013-02-15,Portland,279.61791666666664
2013-02-15,Saint Louis,280.200625
2013-02-15,San Antonio,283.4825
2013-02-15,San Diego,284.69416666666666
2013-02-15,San Francisco,283.83125
2013-02-15,Seattle,280.2008333333333
2013-02-15,Tel Aviv District,289.87427083333336
2013-02-15,Toronto,271.58166666666665
2013-02-15,Vancouver,278.53020833333335
2013-02-16,Albuquerque,274.330625
2013-02-16,Atlanta,280.6375
2013-02-16,Beersheba,288.50937500000003
2013-02-16,Boston,275.85812500000003
2013-02-16,Charlotte,279.8570833333333
2013-02-16,Chicago,272.403125
2013-02-16,Dallas,283.1558333333333
2013-02-16,Denver,269.04270833333334
2013-02-16,Detroit,273.44041666666664
2013-02-16,Eilat,289.9425416666666
2013-02-16,Haifa,288.3833333333333
2013-02-16,Houston,285.156875
2013-02-16,Indianapolis,273.95666666666665
2013-02-16,Jacksonville,283.805
2013-02-16,Jerusalem,286.36229166666664
2013-02-16,Kansas City,273.72999999999996
2013-02-16,Las Vegas,285.4175833333333
2013-02-16,Los Angeles,289.13979166666667
2013-02-16,Miami,292.4608333333333
2013-02-16,Minneapolis,262.5175
2013-02-16,Montreal,273.8025
2013-02-16,Nahariyya,288.36125
2013-02-16,Nashville,279.970625
2013-02-16,New York,277.90500000000003
2013-02-16,Philadelphia,277.74291666666664
2013-02-16,Phoenix,287.6770833333333
2013-02-16,Pittsburgh,275.5258333333333
2013-02-16,Portland,280.29375
2013-02-16,Saint Louis,276.60375
2013-02-16,San Antonio,285.08458333333334
2013-02-16,San Diego,288.67520833333333
2013-02-16,San Francisco,286.3485416666667
2013-02-16,Seattle,280.4458333333333
2013-02-16,Tel Aviv District,288.2754166666667
2013-02-16,Toronto,273.21125
2013-02-16,Vancouver,279.1310416666667
2013-02-17,Albuquerque,275.6033333333333
2013-02-17,Atlanta,278.27770833333335
2013-02-17,Beersheba,287.883125
2013-02-17,Boston,274.63208333333336
2013-02-17,Charlotte,277.64979166666666
2013-02-17,Chicago,266.208125
2013-02-17,Dallas,278.61541666666665
2013-02-17,Denver,274.90958333333333
2013-02-17,Detroit,269.0208333333333
2013-02-17,Eilat,288.40631249999996
2013-02-17,Haifa,287.51645833333333
2013-02-17,Houston,283.265625
2013-02-17,Indianapolis,268.37354166666665
2013-02-17,Jacksonville,282.30312499999997
2013-02-17,Jerusalem,285.625
2013-02-17,Kansas City,270.2504166666667
2013-02-17,Las Vegas,284.5735416666667
2013-02-17,Los Angeles,291.4064583333333
2013-02-17,Miami,292.58520833333336
2013-02-17,Minneapolis,260.0025
2013-02-17,Montreal,267.331875
2013-02-17,Nahariyya,287.519375
2013-02-17,Nashville,273.52875
2013-02-17,New York,276.3510416666667
2013-02-17,Philadelphia,275.645625
2013-02-17,Phoenix,289.70625
2013-02-17,Pittsburgh,270.14708333333334
2013-02-17,Portland,280.70875
2013-02-17,Saint Louis,271.55333333333334
2013-02-17,San Antonio,282.64270833333336
2013-02-17,San Diego,291.29291666666666
2013-02-17,San Francisco,285.90208333333334
2013-02-17,Seattle,280.255625
2013-02-17,Tel Aviv District,285.802375
2013-02-17,Toronto,267.2025
2013-02-17,Vancouver,279.8691666666667
2013-02-18,Albuquerque,277.88916666666665
2013-02-18,Atlanta,273.88166666666666
2013-02-18,Beersheba,288.01166666666666
2013-02-18,Boston,269.15875
2013-02-18,Charlotte,272.1870833333333
2013-02-18,Chicago,265.1225
2013-02-18,Dallas,283.9295833333333
2013-02-18,Denver,279.46208333333334
2013-02-18,Detroit,265.90625
2013-02-18,Eilat,287.51560416666666
2013-02-18,Haifa,286.97499999999997
2013-02-18,Houston,285.1166666666667
2013-02-18,Indianapolis,266.89416666666665
2013-02-18,Jacksonville,278.58
2013-02-18,Jerusalem,285.1245833333333
2013-02-18,Kansas City,276.54291666666666
2013-02-18,Las Vegas,284.39175
2013-02-18,Los Angeles,287.615
2013-02-18,Miami,285.8229166666667
2013-02-18,Minneapolis,263.94
2013-02-18,Montreal,261.57916666666665
2013-02-18,Nahariyya,286.93833333333333
2013-02-18,Nashville,272.19625
2013-02-18,New York,271.72083333333336
2013-02-18,Philadelphia,271.3170833333333
2013-02-18,Phoenix,288.04541666666665
2013-02-18,Pittsburgh,266.33458333333334
2013-02-18,Portland,277.8304166666667
2013-02-18,Saint Louis,272.7683333333333
2013-02-18,San Antonio,285.01625
2013-02-18,San Diego,286.89208333333335
2013-02-18,San Francisco,284.625
2013-02-18,Seattle,278.39833333333337
2013-02-18,Tel Aviv District,287.053375
2013-02-18,Toronto,262.32
2013-02-18,Vancouver,278.47125
2013-02-19,Albuquerque,277.94395833333334
2013-02-19,Atlanta,277.3022916666667
2013-02-19,Beersheba,288.648125
2013-02-19,Boston,267.25875
2013-02-19,Charlotte,275.2866666666667
2013-02-19,Chicago,275.87395833333335
2013-02-19,Dallas,290.408125
2013-02-19,Denver,274.45125
2013-02-19,Detroit,269.28291666666667
2013-02-19,Eilat,288.4323541666667
2013-02-19,Haifa,287.5097916666667
2013-02-19,Houston,291.7558333333333
2013-02-19,Indianapolis,275.97020833333335
2013-02-19,Jacksonville,279.5015694444583
2013-02-19,Jerusalem,285.13708333333335
2013-02-19,Kansas City,282.97375
2013-02-19,Las Vegas,285.64354166666664
2013-02-19,Los Angeles,286.2454166666667
2013-02-19,Miami,286.568125
2013-02-19,Minneapolis,270.64229166666667
2013-02-19,Montreal,260.6089583333333
2013-02-19,Nahariyya,287.51125
2013-02-19,Nashville,280.1622916666667
2013-02-19,New York,268.5672916666667
2013-02-19,Philadelphia,269.53833333333336
2013-02-19,Phoenix,287.41625
2013-02-19,Pittsburgh,267.50624999999997
2013-02-19,Portland,276.79625
2013-02-19,Saint Louis,280.80916666666667
2013-02-19,San Antonio,291.94666666666666
2013-02-19,San Diego,285.39479166666666
2013-02-19,San Francisco,282.9997916666667
2013-02-19,Seattle,278.04333333333335
2013-02-19,Tel Aviv District,287.31666666666666
2013-02-19,Toronto,264.09458333333333
2013-02-19,Vancouver,277.49854166666665
2013-02-20,Albuquerque,275.517326388875
2013-02-20,Atlanta,281.76267361112497
2013-02-20,Beersheba,287.543611111125
2013-02-20,Boston,273.2987847222083
2013-02-20,Charlotte,278.103298611125
2013-02-20,Chicago,268.7702430555417
2013-02-20,Dallas,284.14319444445835
2013-02-20,Denver,270.55173611112497
2013-02-20,Detroit,274.5797569444583
2013-02-20,Eilat,287.36629166666665
2013-02-20,Haifa,287.21
2013-02-20,Houston,288.59305555554164
2013-02-20,Indianapolis,273.0003125
2013-02-20,Jacksonville,288.19458333333336
2013-02-20,Jerusalem,284.488263888875
2013-02-20,Kansas City,270.719236111125
2013-02-20,Las Vegas,283.6478125
2013-02-20,Los Angeles,285.00437500000004
2013-02-20,Miami,293.92333333333335
2013-02-20,Minneapolis,259.02319444445834
2013-02-20,Montreal,266.06253472220834
2013-02-20,Nahariyya,287.20458333333335
2013-02-20,Nashville,281.0659027777917
2013-02-20,New York,275.00895833333334
2013-02-20,Philadelphia,274.78138888887503
2013-02-20,Phoenix,287.0325694444584
2013-02-20,Pittsburgh,276.5534722222083
2013-02-20,Portland,279.02777777779164
2013-02-20,Saint Louis,273.313263888875
2013-02-20,San Antonio,288.12
2013-02-20,San Diego,284.3243055555417
2013-02-20,San Francisco,281.6310416666667
2013-02-20,Seattle,278.4479166666667
2013-02-20,Tel Aviv District,287.9458333333333
2013-02-20,Toronto,274.0096527777917
2013-02-20,Vancouver,277.83458333333334
2013-02-21,Albuquerque,278.277888888875
2013-02-21,Atlanta,278.2787916666667
2013-02-21,Beersheba,285.68097916666665
2013-02-21,Boston,275.046638888875
2013-02-21,Charlotte,278.40174305554166
2013-02-21,Chicago,264.01906944445835
2013-02-21,Dallas,281.887263888875
2013-02-21,Denver,271.19302777779166
2013-02-21,Detroit,266.933375
2013-02-21,Eilat,288.50174999999996
2013-02-21,Haifa,287.5634791666667
2013-02-21,Houston,286.991361111125
2013-02-21,Indianapolis,267.2294652777917
2013-02-21,Jacksonville,287.13254166666667
2013-02-21,Jerusalem,284.9012916666667
2013-02-21,Kansas City,266.61215972220833
2013-02-21,Las Vegas,281.8999027777916
2013-02-21,Los Angeles,282.72917361112496
2013-02-21,Miami,294.73316666666665
2013-02-21,Minneapolis,256.936673611125
2013-02-21,Montreal,270.33684722220835
2013-02-21,Nahariyya,287.5709791666667
2013-02-21,Nashville,272.92518055554166
2013-02-21,New York,274.08934722220835
2013-02-21,Philadelphia,273.3810833333333
2013-02-21,Phoenix,283.835076388875
2013-02-21,Pittsburgh,267.108826388875
2013-02-21,Portland,277.39955555554167
2013-02-21,Saint Louis,268.4193125
2013-02-21,San Antonio,288.156986111125
2013-02-21,San Diego,283.084173611125
2013-02-21,San Francisco,280.3259791666666
2013-02-21,Seattle,277.0809791666667
2013-02-21,Tel Aviv District,287.1535833333333
2013-02-21,Toronto,267.72990277779166
2013-02-21,Vancouver,276.196986111125
2013-02-22,Albuquerque,272.5783333333333
2013-02-22,Atlanta,280.25791666666663
2013-02-22,Beersheba,290.81125
2013-02-22,Boston,270.64166666666665
2013-02-22,Charlotte,278.4275
2013-02-22,Chicago,268.91333333333336
2013-02-22,Dallas,282.2595833333333
2013-02-22,Denver,266.90729166666665
2013-02-22,Detroit,267.82916666666665
2013-02-22,Eilat,290.2988541666667
2013-02-22,Haifa,288.7870833333333
2013-02-22,Houston,292.05875
2013-02-22,Indianapolis,268.8964375
2013-02-22,Jacksonville,285.53000000000003
2013-02-22,Jerusalem,287.67875
2013-02-22,Kansas City,268.20708333333334
2013-02-22,Las Vegas,279.7141666666667
2013-02-22,Los Angeles,283.78875
2013-02-22,Miami,296.2966666666667
2013-02-22,Minneapolis,261.3958333333333
2013-02-22,Montreal,263.36708333333337
2013-02-22,Nahariyya,288.7341666666667
2013-02-22,Nashville,273.7025
2013-02-22,New York,271.17
2013-02-22,Philadelphia,270.84583333333336
2013-02-22,Phoenix,279.1829166666667
2013-02-22,Pittsburgh,266.95458333333335
2013-02-22,Portland,277.98583333333335
2013-02-22,Saint Louis,268.8179166666667
2013-02-22,San Antonio,293.90875
2013-02-22,San Diego,282.5466666666667
2013-02-22,San Francisco,282.38708333333335
2013-02-22,Seattle,277.58166666666665
2013-02-22,Tel Aviv District,288.5105625
2013-02-22,Toronto,264.705
2013-02-22,Vancouver,277.15125
2013-02-23,Albuquerque,272.3491666666667
2013-02-23,Atlanta,280.90291666666667
2013-02-23,Beersheba,293.9839583333333
2013-02-23,Boston,272.04291666666666
2013-02-23,Charlotte,277.7604166666667
2013-02-23,Chicago,271.12125
2013-02-23,Dallas,279.41833333333335
2013-02-23,Denver,266.66833333333335
2013-02-23,Detroit,269.6770833333333
2013-02-23,Eilat,292.5556041666667
2013-02-23,Haifa,290.9895833333333
2013-02-23,Houston,289.24
2013-02-23,Indianapolis,273.10625
2013-02-23,Jacksonville,292.6870833333333
2013-02-23,Jerusalem,289.38958333333335
2013-02-23,Kansas City,268.92291666666665
2013-02-23,Las Vegas,279.6820833333333
2013-02-23,Los Angeles,284.22791666666666
2013-02-23,Miami,297.0975
2013-02-23,Minneapolis,267.77
2013-02-23,Montreal,268.5652083333333
2013-02-23,Nahariyya,291.04125
2013-02-23,Nashville,283.15833333333336
2013-02-23,New York,271.69625
2013-02-23,Philadelphia,271.68874999999997
2013-02-23,Phoenix,282.13
2013-02-23,Pittsburgh,270.34208333333333
2013-02-23,Portland,279.4470833333333
2013-02-23,Saint Louis,273.66833333333335
2013-02-23,San Antonio,286.9458333333333
2013-02-23,San Diego,282.7633333333333
2013-02-23,San Francisco,282.33750000000003
2013-02-23,Seattle,278.7504166666667
2013-02-23,Tel Aviv District,291.20916666666665
2013-02-23,Toronto,268.16875
2013-02-23,Vancouver,278.235
2013-02-24,Albuquerque,271.5629166666667
2013-02-24,Atlanta,280.0833333333333
2013-02-24,Beersheba,290.6020833333333
2013-02-24,Boston,273.92291666666665
2013-02-24,Charlotte,276.53458333333333
2013-02-24,Chicago,270.675
2013-02-24,Dallas,278.58166666666665
2013-02-24,Denver,270.5883333333333
2013-02-24,Detroit,273.59875
2013-02-24,Eilat,292.0233333333333
2013-02-24,Haifa,289.16
2013-02-24,Houston,286.9691666666667
2013-02-24,Indianapolis,272.5058333333333
2013-02-24,Jacksonville,295.52375
2013-02-24,Jerusalem,287.46999999999997
2013-02-24,Kansas City,266.9191666666667
2013-02-24,Las Vegas,281.89625
2013-02-24,Los Angeles,284.3520833333333
2013-02-24,Miami,297.85999999999996
2013-02-24,Minneapolis,268.55041666666665
2013-02-24,Montreal,271.2683333333334
2013-02-24,Nahariyya,289.115
2013-02-24,Nashville,280.45375
2013-02-24,New York,276.0783333333333
2013-02-24,Philadelphia,276.74833333333333
2013-02-24,Phoenix,283.02708333333334
2013-02-24,Pittsburgh,275.395
2013-02-24,Portland,277.7183333333333
2013-02-24,Saint Louis,269.59875
2013-02-24,San Antonio,286.00416666666666
2013-02-24,San Diego,283.98375
2013-02-24,San Francisco,284.13375
2013-02-24,Seattle,278.1254166666667
2013-02-24,Tel Aviv District,289.47704166666665
2013-02-24,Toronto,274.465
2013-02-24,Vancouver,278.01500000000004
2013-02-25,Albuquerque,273.28647916666665
2013-02-25,Atlanta,283.0598402777917
2013-02-25,Beersheba,290.51696527779166
2013-02-25,Boston,274.672451388875
2013-02-25,Charlotte,282.269111111125
2013-02-25,Chicago,270.432201388875
2013-02-25,Dallas,283.18342361112497
2013-02-25,Denver,271.07056944445833
2013-02-25,Detroit,271.96692361112497
2013-02-25,Eilat,289.70091666666667
2013-02-25,Haifa,289.2351875
2013-02-25,Houston,287.42303472220834
2013-02-25,Indianapolis,271.6776944444583
2013-02-25,Jacksonville,291.919388888875
2013-02-25,Jerusalem,287.37414583333333
2013-02-25,Kansas City,271.81172222220835
2013-02-25,Las Vegas,281.288798611125
2013-02-25,Los Angeles,286.14696527779165
2013-02-25,Miami,297.87522916666666
2013-02-25,Minneapolis,266.61015277779165
2013-02-25,Montreal,273.7498055555417
2013-02-25,Nahariyya,289.18935416666665
2013-02-25,Nashville,277.7910555555417
2013-02-25,New York,277.083451388875
2013-02-25,Philadelphia,277.41015277779167
2013-02-25,Phoenix,284.34511805554166
2013-02-25,Pittsburgh,272.16147916666665
2013-02-25,Portland,277.738701388875
2013-02-25,Saint Louis,271.54772222220834
2013-02-25,San Antonio,286.15306944445837
2013-02-25,San Diego,284.988486111125
2013-02-25,San Francisco,283.85568055554165
2013-02-25,Seattle,278.934875
2013-02-25,Tel Aviv District,289.4833333333333
2013-02-25,Toronto,272.6220694444583
2013-02-25,Vancouver,278.2617916666667
2013-02-26,Albuquerque,271.078125
2013-02-26,Atlanta,280.75395833333334
2013-02-26,Beersheba,293.0821041666667
2013-02-26,Boston,274.006375
2013-02-26,Charlotte,278.90408333333335
2013-02-26,Chicago,272.45375
2013-02-26,Dallas,286.19866666666667
2013-02-26,Denver,268.0842916666667
2013-02-26,Detroit,272.363125
2013-02-26,Eilat,291.946875
2013-02-26,Haifa,291.5398125
2013-02-26,Houston,291.7610416666667
2013-02-26,Indianapolis,274.0589375
2013-02-26,Jacksonville,289.64939583333336
2013-02-26,Jerusalem,290.8862708333333
2013-02-26,Kansas City,274.0314583333333
2013-02-26,Las Vegas,280.28541666666666
2013-02-26,Los Angeles,285.3172916666667
2013-02-26,Miami,297.88624999999996
2013-02-26,Minneapolis,269.7855416666667
2013-02-26,Montreal,273.11679166666664
2013-02-26,Nahariyya,291.5398125
2013-02-26,Nashville,281.06470833333333
2013-02-26,New York,275.76033333333334
2013-02-26,Philadelphia,275.2402083333333
2013-02-26,Phoenix,282.80833333333334
2013-02-26,Pittsburgh,272.98354166666667
2013-02-26,Portland,279.637
2013-02-26,Saint Louis,275.6779375
2013-02-26,San Antonio,289.0491666666667
2013-02-26,San Diego,284.8136666666667
2013-02-26,San Francisco,283.15770833333335
2013-02-26,Seattle,279.6845
2013-02-26,Tel Aviv District,291.4116666666667
2013-02-26,Toronto,273.854375
2013-02-26,Vancouver,278.50012499999997
2013-02-27,Albuquerque,273.31220833333333
2013-02-27,Atlanta,278.77625
2013-02-27,Beersheba,295.05020833333333
2013-02-27,Boston,274.7270833333333
2013-02-27,Charlotte,276.14979166666666
2013-02-27,Chicago,274.5172083333334
2013-02-27,Dallas,280.549375
2013-02-27,Denver,268.565625
2013-02-27,Detroit,272.756875
2013-02-27,Eilat,296.1729444444583
2013-02-27,Haifa,291.975125
2013-02-27,Houston,284.6125
2013-02-27,Indianapolis,275.74145833333336
2013-02-27,Jacksonville,293.70283333333333
2013-02-27,Jerusalem,291.5427291666667
2013-02-27,Kansas City,273.774375
2013-02-27,Las Vegas,281.42395833333336
2013-02-27,Los Angeles,285.1025
2013-02-27,Miami,298.80147916666664
2013-02-27,Minneapolis,268.63085416666667
2013-02-27,Montreal,273.84825
2013-02-27,Nahariyya,291.99375000000003
2013-02-27,Nashville,283.8795
2013-02-27,New York,276.3866875
2013-02-27,Philadelphia,274.6766666666667
2013-02-27,Phoenix,282.96606249999996
2013-02-27,Pittsburgh,274.7249166666667
2013-02-27,Portland,277.0997916666667
2013-02-27,Saint Louis,276.00708333333336
2013-02-27,San Antonio,283.6009583333333
2013-02-27,San Diego,284.16083333333336
2013-02-27,San Francisco,283.416375
2013-02-27,Seattle,278.335125
2013-02-27,Tel Aviv District,292.1534375
2013-02-27,Toronto,274.7202291666667
2013-02-27,Vancouver,277.43064583333336
2013-02-28,Albuquerque,270.2776416666667
2013-02-28,Atlanta,281.37361458333334
2013-02-28,Beersheba,289.37860416666666
2013-02-28,Boston,276.45122499999997
2013-02-28,Charlotte,279.6119479166667
2013-02-28,Chicago,273.94838541666667
2013-02-28,Dallas,280.90637083333337
2013-02-28,Denver,269.0671458333333
2013-02-28,Detroit,274.36619791666664
2013-02-28,Eilat,292.2221354166666
2013-02-28,Haifa,290.55969791666666
2013-02-28,Houston,285.46045833333335
2013-02-28,Indianapolis,275.93584375
2013-02-28,Jacksonville,289.29594791666665
2013-02-28,Jerusalem,289.30886458333333
2013-02-28,Kansas City,272.4515520833333
2013-02-28,Las Vegas,280.82640625
2013-02-28,Los Angeles,287.46192708333336
2013-02-28,Miami,296.1132666666667
2013-02-28,Minneapolis,272.72630833333335
2013-02-28,Montreal,274.48475
2013-02-28,Nahariyya,290.55969791666666
2013-02-28,Nashville,277.47764166666667
2013-02-28,New York,278.3135208333333
2013-02-28,Philadelphia,279.09880208333334
2013-02-28,Phoenix,285.2248020833333
2013-02-28,Pittsburgh,276.39563541666666
2013-02-28,Portland,280.3607083333333
2013-02-28,Saint Louis,274.3641875
2013-02-28,San Antonio,284.75919791666666
2013-02-28,San Diego,286.6147145833333
2013-02-28,San Francisco,283.9751625
2013-02-28,Seattle,279.3436208333333
2013-02-28,Tel Aviv District,288.9699270833333
2013-02-28,Toronto,274.4197395833333
2013-02-28,Vancouver,277.33106875
2013-03-01,Albuquerque,272.15458333333333
2013-03-01,Atlanta,279.888125
2013-03-01,Beersheba,286.00916666666666
2013-03-01,Boston,276.79041666666666
2013-03-01,Charlotte,279.60499999999996
2013-03-01,Chicago,273.9952083333333
2013-03-01,Dallas,280.55291666666665
2013-03-01,Denver,269.075625
2013-03-01,Detroit,274.48729166666664
2013-03-01,Eilat,291.47979166666664
2013-03-01,Haifa,288.8229166666667
2013-03-01,Houston,283.205625
2013-03-01,Indianapolis,274.14375
2013-03-01,Jacksonville,287.91333333333336
2013-03-01,Jerusalem,286.70708333333334
2013-03-01,Kansas City,272.92125
2013-03-01,Las Vegas,281.848125
2013-03-01,Los Angeles,289.41
2013-03-01,Miami,292.26916666666665
2013-03-01,Minneapolis,271.48583333333335
2013-03-01,Montreal,273.3754166666667
2013-03-01,Nahariyya,288.7725
2013-03-01,Nashville,275.99666666666667
2013-03-01,New York,279.57395833333334
2013-03-01,Philadelphia,279.180625
2013-03-01,Phoenix,286.0229166666667
2013-03-01,Pittsburgh,274.07708333333335
2013-03-01,Portland,282.2395833333333
2013-03-01,Saint Louis,273.76
2013-03-01,San Antonio,283.46999999999997
2013-03-01,San Diego,287.79625
2013-03-01,San Francisco,285.68104166666666
2013-03-01,Seattle,279.87416666666667
2013-03-01,Tel Aviv District,289.1260208333333
2013-03-01,Toronto,274.1645833333333
2013-03-01,Vancouver,276.6902083333333
2013-03-02,Albuquerque,276.3277083333333
2013-03-02,Atlanta,276.466875
2013-03-02,Beersheba,284.8875
2013-03-02,Boston,276.19520833333337
2013-03-02,Charlotte,276.6639583333333
2013-03-02,Chicago,271.19458333333336
2013-03-02,Dallas,280.33145833333333
2013-03-02,Denver,274.22812500000003
2013-03-02,Detroit,271.56687500000004
2013-03-02,Eilat,290.54854166666667
2013-03-02,Haifa,288.01958333333334
2013-03-02,Houston,283.41479166666664
2013-03-02,Indianapolis,273.60791666666665
2013-03-02,Jacksonville,285.5933333333333
2013-03-02,Jerusalem,285.41541666666666
2013-03-02,Kansas City,271.35020833333334
2013-03-02,Las Vegas,285.820625
2013-03-02,Los Angeles,291.35625
2013-03-02,Miami,291.09437499999996
2013-03-02,Minneapolis,269.2633333333333
2013-03-02,Montreal,272.895625
2013-03-02,Nahariyya,288.00708333333336
2013-03-02,Nashville,275.4120833333333
2013-03-02,New York,277.48312500000003
2013-03-02,Philadelphia,276.49333333333334
2013-03-02,Phoenix,287.66333333333336
2013-03-02,Pittsburgh,272.33208333333334
2013-03-02,Portland,285.419375
2013-03-02,Saint Louis,273.18104166666666
2013-03-02,San Antonio,283.070625
