date,city,humidity
2013-06-10,Phoenix,14.083333333333334
2013-06-10,Pittsburgh,73.75
2013-06-10,Portland,58.5
2013-06-10,Saint Louis,73.66666666666667
2013-06-10,San Antonio,78.91666666666667
2013-06-10,San Diego,77.83333333333333
2013-06-10,San Francisco,87.0
2013-06-10,Seattle,64.875
2013-06-10,Tel Aviv District,68.875
2013-06-10,Toronto,69.83333333333333
2013-06-10,Vancouver,79.625
2013-06-11,Albuquerque,25.75
2013-06-11,Atlanta,91.375
2013-06-11,Beersheba,67.66666666666667
2013-06-11,Boston,74.79166666666667
2013-06-11,Charlotte,93.45833333333333
2013-06-11,Chicago,77.25
2013-06-11,Dallas,67.79166666666667
2013-06-11,Denver,29.833333333333332
2013-06-11,Detroit,85.125
2013-06-11,Eilat,32.625
2013-06-11,Haifa,75.83333333333333
2013-06-11,Houston,77.45833333333333
2013-06-11,Indianapolis,81.70833333333333
2013-06-11,Jacksonville,84.20833333333333
2013-06-11,Jerusalem,70.79166666666667
2013-06-11,Kansas City,69.0
2013-06-11,Las Vegas,13.583333333333334
2013-06-11,Los Angeles,72.125
2013-06-11,Miami,79.81818181818181
2013-06-11,Minneapolis,92.33333333333333
2013-06-11,Montreal,72.21739130434783
2013-06-11,Nahariyya,71.91666666666667
2013-06-11,Nashville,78.20833333333333
2013-06-11,New York,87.20833333333333
2013-06-11,Philadelphia,86.30434782608695
2013-06-11,Phoenix,15.956521739130435
2013-06-11,Pittsburgh,87.29166666666667
2013-06-11,Portland,64.33333333333333
2013-06-11,Saint Louis,86.70833333333333
2013-06-11,San Antonio,71.5
2013-06-11,San Diego,74.0
2013-06-11,San Francisco,87.33333333333333
2013-06-11,Seattle,61.666666666666664
2013-06-11,Tel Aviv District,71.16666666666667
2013-06-11,Toronto,81.0
2013-06-11,Vancouver,73.75
2013-06-12,Albuquerque,12.304347826086957
2013-06-12,Atlanta,81.91666666666667
2013-06-12,Beersheba,62.958333333333336
2013-06-12,Boston,92.21739130434783
2013-06-12,Charlotte,84.54166666666667
2013-06-12,Chicago,75.58333333333333
2013-06-12,Dallas,63.0
2013-06-12,Denver,26.208333333333332
2013-06-12,Detroit,84.75
2013-06-12,Eilat,24.833333333333332
2013-06-12,Haifa,79.08333333333333
2013-06-12,Houston,77.5
2013-06-12,Indianapolis,73.125
2013-06-12,Jacksonville,81.04166666666667
2013-06-12,Jerusalem,61.166666666666664
2013-06-12,Kansas City,62.083333333333336
2013-06-12,Las Vegas,15.625
2013-06-12,Los Angeles,69.25
2013-06-12,Miami,79.68181818181819
2013-06-12,Minneapolis,85.16666666666667
2013-06-12,Montreal,86.0
2013-06-12,Nahariyya,75.875
2013-06-12,Nashville,72.70833333333333
2013-06-12,New York,82.58333333333333
2013-06-12,Philadelphia,79.57142857142857
2013-06-12,Phoenix,15.083333333333334
2013-06-12,Pittsburgh,86.08333333333333
2013-06-12,Portland,61.333333333333336
2013-06-12,Saint Louis,75.95652173913044
2013-06-12,San Antonio,72.08333333333333
2013-06-12,San Diego,78.875
2013-06-12,San Francisco,80.08333333333333
2013-06-12,Seattle,67.54166666666667
2013-06-12,Tel Aviv District,73.125
2013-06-12,Toronto,86.47826086956522
2013-06-12,Vancouver,76.70833333333333
2013-06-13,Albuquerque,11.478260869565217
2013-06-13,Atlanta,76.66666666666667
2013-06-13,Beersheba,55.583333333333336
2013-06-13,Boston,82.17391304347827
2013-06-13,Charlotte,74.75
2013-06-13,Chicago,72.29166666666667
2013-06-13,Dallas,66.20833333333333
2013-06-13,Denver,22.5
2013-06-13,Detroit,83.0
2013-06-13,Eilat,28.916666666666668
2013-06-13,Haifa,68.25
2013-06-13,Houston,75.79166666666667
2013-06-13,Indianapolis,74.875
2013-06-13,Jacksonville,76.33333333333333
2013-06-13,Jerusalem,42.5
2013-06-13,Kansas City,67.0
2013-06-13,Las Vegas,11.625
2013-06-13,Los Angeles,74.79166666666667
2013-06-13,Miami,83.94736842105263
2013-06-13,Minneapolis,81.04166666666667
2013-06-13,Montreal,86.95652173913044
2013-06-13,Nahariyya,61.416666666666664
2013-06-13,Nashville,75.20833333333333
2013-06-13,New York,58.833333333333336
2013-06-13,Philadelphia,64.70833333333333
2013-06-13,Phoenix,17.041666666666668
2013-06-13,Pittsburgh,77.79166666666667
2013-06-13,Portland,73.125
2013-06-13,Saint Louis,69.54166666666667
2013-06-13,San Antonio,81.58333333333333
2013-06-13,San Diego,82.58333333333333
2013-06-13,San Francisco,78.04166666666667
2013-06-13,Seattle,67.95833333333333
2013-06-13,Tel Aviv District,71.25
2013-06-13,Toronto,71.625
2013-06-13,Vancouver,76.16666666666667
2013-06-14,Albuquerque,20.583333333333332
2013-06-14,Atlanta,74.66666666666667
2013-06-14,Beersheba,65.91666666666667
2013-06-14,Boston,77.04166666666667
2013-06-14,Charlotte,76.08333333333333
2013-06-14,Chicago,77.375
2013-06-14,Dallas,60.875
2013-06-14,Denver,41.125
2013-06-14,Detroit,74.95833333333333
2013-06-14,Eilat,36.416666666666664
2013-06-14,Haifa,77.875
2013-06-14,Houston,69.625
2013-06-14,Indianapolis,70.29166666666667
2013-06-14,Jacksonville,69.95833333333333
2013-06-14,Jerusalem,68.0
2013-06-14,Kansas City,70.79166666666667
2013-06-14,Las Vegas,13.619047619047619
2013-06-14,Los Angeles,72.75
2013-06-14,Miami,82.10526315789474
2013-06-14,Minneapolis,67.95833333333333
2013-06-14,Montreal,74.91666666666667
2013-06-14,Nahariyya,77.66666666666667
2013-06-14,Nashville,63.666666666666664
2013-06-14,New York,78.5
2013-06-14,Philadelphia,79.79166666666667
2013-06-14,Phoenix,19.416666666666668
2013-06-14,Pittsburgh,88.79166666666667
2013-06-14,Portland,90.04347826086956
2013-06-14,Saint Louis,65.08333333333333
2013-06-14,San Antonio,83.875
2013-06-14,San Diego,75.95833333333333
2013-06-14,San Francisco,78.45833333333333
2013-06-14,Seattle,67.45833333333333
2013-06-14,Tel Aviv District,63.5
2013-06-14,Toronto,76.20833333333333
2013-06-14,Vancouver,77.72727272727273
2013-06-15,Albuquerque,41.125
2013-06-15,Atlanta,83.0
2013-06-15,Beersheba,68.0
2013-06-15,Boston,87.54166666666667
2013-06-15,Charlotte,72.41666666666667
2013-06-15,Chicago,67.04166666666667
2013-06-15,Dallas,62.291666666666664
2013-06-15,Denver,40.416666666666664
2013-06-15,Detroit,60.541666666666664
2013-06-15,Eilat,42.0
2013-06-15,Haifa,100.0
2013-06-15,Houston,67.625
2013-06-15,Indianapolis,64.83333333333333
2013-06-15,Jacksonville,79.16666666666667
2013-06-15,Jerusalem,72.08333333333333
2013-06-15,Kansas City,75.79166666666667
2013-06-15,Las Vegas,7.705882352941177
2013-06-15,Los Angeles,74.95833333333333
2013-06-15,Miami,80.875
2013-06-15,Minneapolis,65.70833333333333
2013-06-15,Montreal,68.25
2013-06-15,Nahariyya,100.0
2013-06-15,Nashville,58.208333333333336
2013-06-15,New York,81.125
2013-06-15,Philadelphia,87.33333333333333
2013-06-15,Phoenix,26.541666666666668
2013-06-15,Pittsburgh,85.375
2013-06-15,Portland,85.29166666666667
2013-06-15,Saint Louis,57.666666666666664
2013-06-15,San Antonio,87.625
2013-06-15,San Diego,74.29166666666667
2013-06-15,San Francisco,77.16666666666667
2013-06-15,Seattle,56.75
2013-06-15,Tel Aviv District,64.75
2013-06-15,Toronto,79.5
2013-06-15,Vancouver,77.08333333333333
2013-06-16,Albuquerque,43.0
2013-06-16,Atlanta,71.125
2013-06-16,Beersheba,67.125
2013-06-16,Boston,65.04166666666667
2013-06-16,Charlotte,73.75
2013-06-16,Chicago,74.0
2013-06-16,Dallas,73.0
2013-06-16,Denver,58.708333333333336
2013-06-16,Detroit,64.29166666666667
2013-06-16,Eilat,38.958333333333336
2013-06-16,Haifa,100.0
2013-06-16,Houston,65.375
2013-06-16,Indianapolis,64.25
2013-06-16,Jacksonville,85.04166666666667
2013-06-16,Jerusalem,73.54166666666667
2013-06-16,Kansas City,77.79166666666667
2013-06-16,Las Vegas,6.636363636363637
2013-06-16,Los Angeles,72.08333333333333
2013-06-16,Miami,80.58333333333333
2013-06-16,Minneapolis,78.66666666666667
2013-06-16,Montreal,42.916666666666664
2013-06-16,Nahariyya,100.0
2013-06-16,Nashville,58.583333333333336
2013-06-16,New York,70.20833333333333
2013-06-16,Philadelphia,66.45833333333333
2013-06-16,Phoenix,20.833333333333332
2013-06-16,Pittsburgh,74.04166666666667
2013-06-16,Portland,73.75
2013-06-16,Saint Louis,60.291666666666664
2013-06-16,San Antonio,86.33333333333333
2013-06-16,San Diego,78.875
2013-06-16,San Francisco,87.16666666666667
2013-06-16,Seattle,55.375
2013-06-16,Tel Aviv District,63.5
2013-06-16,Toronto,53.583333333333336
2013-06-16,Vancouver,74.75
2013-06-17,Albuquerque,30.541666666666668
2013-06-17,Atlanta,76.375
2013-06-17,Beersheba,71.04166666666667
2013-06-17,Boston,63.833333333333336
2013-06-17,Charlotte,71.25
2013-06-17,Chicago,71.125
2013-06-17,Dallas,71.16666666666667
2013-06-17,Denver,58.5
2013-06-17,Detroit,81.70833333333333
2013-06-17,Eilat,39.5
2013-06-17,Haifa,100.0
2013-06-17,Houston,65.29166666666667
2013-06-17,Indianapolis,71.29166666666667
2013-06-17,Jacksonville,76.0
2013-06-17,Jerusalem,77.625
2013-06-17,Kansas City,89.45833333333333
2013-06-17,Las Vegas,8.25
2013-06-17,Los Angeles,73.5
2013-06-17,Miami,79.58333333333333
2013-06-17,Minneapolis,71.33333333333333
2013-06-17,Montreal,71.04166666666667
2013-06-17,Nahariyya,100.0
2013-06-17,Nashville,60.875
2013-06-17,New York,71.16666666666667
2013-06-17,Philadelphia,61.791666666666664
2013-06-17,Phoenix,18.791666666666668
2013-06-17,Pittsburgh,82.75
2013-06-17,Portland,73.625
2013-06-17,Saint Louis,87.72727272727273
2013-06-17,San Antonio,77.41666666666667
2013-06-17,San Diego,73.20833333333333
2013-06-17,San Francisco,90.875
2013-06-17,Seattle,50.958333333333336
2013-06-17,Tel Aviv District,64.875
2013-06-17,Toronto,68.04166666666667
2013-06-17,Vancouver,72.95833333333333
2013-06-18,Albuquerque,32.125
2013-06-18,Atlanta,88.91666666666667
2013-06-18,Beersheba,70.875
2013-06-18,Boston,72.375
2013-06-18,Charlotte,86.375
2013-06-18,Chicago,57.958333333333336
2013-06-18,Dallas,71.125
2013-06-18,Denver,46.666666666666664
2013-06-18,Detroit,66.375
2013-06-18,Eilat,37.916666666666664
2013-06-18,Haifa,100.0
2013-06-18,Houston,66.04166666666667
2013-06-18,Indianapolis,70.625
2013-06-18,Jacksonville,76.91666666666667
2013-06-18,Jerusalem,72.375
2013-06-18,Kansas City,86.41666666666667
2013-06-18,Las Vegas,8.0
2013-06-18,Los Angeles,68.91666666666667
2013-06-18,Miami,73.04166666666667
2013-06-18,Minneapolis,67.125
2013-06-18,Montreal,84.25
2013-06-18,Nahariyya,100.0
2013-06-18,Nashville,69.58333333333333
2013-06-18,New York,73.125
2013-06-18,Philadelphia,65.70833333333333
2013-06-18,Phoenix,15.875
2013-06-18,Pittsburgh,78.95833333333333
2013-06-18,Portland,73.0
2013-06-18,Saint Louis,86.21739130434783
2013-06-18,San Antonio,73.29166666666667
2013-06-18,San Diego,70.45833333333333
2013-06-18,San Francisco,88.83333333333333
2013-06-18,Seattle,57.375
2013-06-18,Tel Aviv District,68.95833333333333
2013-06-18,Toronto,72.25
2013-06-18,Vancouver,69.83333333333333
2013-06-19,Albuquerque,40.041666666666664
2013-06-19,Atlanta,85.5
2013-06-19,Beersheba,62.958333333333336
2013-06-19,Boston,87.33333333333333
2013-06-19,Charlotte,88.41666666666667
2013-06-19,Chicago,73.41666666666667
2013-06-19,Dallas,76.75
2013-06-19,Denver,61.791666666666664
2013-06-19,Detroit,74.04166666666667
2013-06-19,Eilat,41.625
2013-06-19,Haifa,99.70833333333333
2013-06-19,Houston,68.0
2013-06-19,Indianapolis,65.45833333333333
2013-06-19,Jacksonville,71.125
2013-06-19,Jerusalem,68.33333333333333
2013-06-19,Kansas City,71.5
2013-06-19,Las Vegas,9.235294117647058
2013-06-19,Los Angeles,68.08333333333333
2013-06-19,Miami,69.83333333333333
2013-06-19,Minneapolis,69.79166666666667
2013-06-19,Montreal,67.75
2013-06-19,Nahariyya,99.70833333333333
2013-06-19,Nashville,81.0
2013-06-19,New York,70.16666666666667
2013-06-19,Philadelphia,74.70833333333333
2013-06-19,Phoenix,14.291666666666666
2013-06-19,Pittsburgh,78.04166666666667
2013-06-19,Portland,57.833333333333336
2013-06-19,Saint Louis,67.0952380952381
2013-06-19,San Antonio,67.54166666666667
2013-06-19,San Diego,73.95833333333333
2013-06-19,San Francisco,85.04166666666667
2013-06-19,Seattle,57.25
2013-06-19,Tel Aviv District,72.95833333333333
2013-06-19,Toronto,68.66666666666667
2013-06-19,Vancouver,75.5
2013-06-20,Albuquerque,22.714285714285715
2013-06-20,Atlanta,82.25
2013-06-20,Beersheba,61.666666666666664
2013-06-20,Boston,79.04166666666667
2013-06-20,Charlotte,88.41666666666667
2013-06-20,Chicago,62.041666666666664
2013-06-20,Dallas,76.33333333333333
2013-06-20,Denver,44.208333333333336
2013-06-20,Detroit,64.41666666666667
2013-06-20,Eilat,46.208333333333336
2013-06-20,Haifa,95.83333333333333
2013-06-20,Houston,71.95833333333333
2013-06-20,Indianapolis,67.04166666666667
2013-06-20,Jacksonville,82.625
2013-06-20,Jerusalem,62.625
2013-06-20,Kansas City,73.54166666666667
2013-06-20,Las Vegas,12.043478260869565
2013-06-20,Los Angeles,65.5
2013-06-20,Miami,75.78260869565217
2013-06-20,Minneapolis,63.0
2013-06-20,Montreal,58.833333333333336
2013-06-20,Nahariyya,96.08333333333333
2013-06-20,Nashville,73.08333333333333
2013-06-20,New York,72.91666666666667
2013-06-20,Philadelphia,72.66666666666667
2013-06-20,Phoenix,14.541666666666666
2013-06-20,Pittsburgh,72.70833333333333
2013-06-20,Portland,84.70833333333333
2013-06-20,Saint Louis,72.08333333333333
2013-06-20,San Antonio,68.125
2013-06-20,San Diego,71.83333333333333
2013-06-20,San Francisco,84.83333333333333
2013-06-20,Seattle,64.5
2013-06-20,Tel Aviv District,76.04166666666667
2013-06-20,Toronto,60.708333333333336
2013-06-20,Vancouver,79.45833333333333
2013-06-21,Albuquerque,11.454545454545455
2013-06-21,Atlanta,69.875
2013-06-21,Beersheba,54.875
2013-06-21,Boston,71.0
2013-06-21,Charlotte,79.33333333333333
2013-06-21,Chicago,60.875
2013-06-21,Dallas,61.041666666666664
2013-06-21,Denver,32.25
2013-06-21,Detroit,66.125
2013-06-21,Eilat,33.208333333333336
2013-06-21,Haifa,92.95833333333333
2013-06-21,Houston,70.25
2013-06-21,Indianapolis,60.833333333333336
2013-06-21,Jacksonville,92.08333333333333
2013-06-21,Jerusalem,54.541666666666664
2013-06-21,Kansas City,71.0
2013-06-21,Las Vegas,11.833333333333334
2013-06-21,Los Angeles,60.708333333333336
2013-06-21,Miami,73.72727272727273
2013-06-21,Minneapolis,78.125
2013-06-21,Montreal,63.25
2013-06-21,Nahariyya,87.54166666666667
2013-06-21,Nashville,77.25
2013-06-21,New York,65.16666666666667
2013-06-21,Philadelphia,58.625
2013-06-21,Phoenix,18.166666666666668
2013-06-21,Pittsburgh,72.66666666666667
2013-06-21,Portland,83.625
2013-06-21,Saint Louis,73.54166666666667
2013-06-21,San Antonio,69.25
2013-06-21,San Diego,67.58333333333333
2013-06-21,San Francisco,77.20833333333333
2013-06-21,Seattle,77.5
2013-06-21,Tel Aviv District,72.45833333333333
2013-06-21,Toronto,70.45833333333333
2013-06-21,Vancouver,86.58333333333333
2013-06-22,Albuquerque,15.416666666666666
2013-06-22,Atlanta,78.95833333333333
2013-06-22,Beersheba,48.916666666666664
2013-06-22,Boston,69.83333333333333
2013-06-22,Charlotte,77.70833333333333
2013-06-22,Chicago,69.375
2013-06-22,Dallas,61.916666666666664
2013-06-22,Denver,42.041666666666664
2013-06-22,Detroit,71.83333333333333
2013-06-22,Eilat,33.791666666666664
2013-06-22,Haifa,99.58333333333333
2013-06-22,Houston,66.83333333333333
2013-06-22,Indianapolis,61.833333333333336
2013-06-22,Jacksonville,92.70833333333333
2013-06-22,Jerusalem,57.041666666666664
2013-06-22,Kansas City,67.29166666666667
2013-06-22,Las Vegas,9.375
2013-06-22,Los Angeles,59.25
2013-06-22,Miami,77.75
2013-06-22,Minneapolis,78.83333333333333
2013-06-22,Montreal,57.125
2013-06-22,Nahariyya,99.58333333333333
2013-06-22,Nashville,69.95833333333333
2013-06-22,New York,67.625
2013-06-22,Philadelphia,55.791666666666664
2013-06-22,Phoenix,14.333333333333334
2013-06-22,Pittsburgh,74.5
2013-06-22,Portland,75.20833333333333
2013-06-22,Saint Louis,71.25
2013-06-22,San Antonio,72.66666666666667
2013-06-22,San Diego,70.41666666666667
2013-06-22,San Francisco,81.25
2013-06-22,Seattle,74.0
2013-06-22,Tel Aviv District,65.29166666666667
2013-06-22,Toronto,74.04166666666667
2013-06-22,Vancouver,88.5
2013-06-23,Albuquerque,13.125
2013-06-23,Atlanta,75.16666666666667
2013-06-23,Beersheba,52.916666666666664
2013-06-23,Boston,68.29166666666667
2013-06-23,Charlotte,79.45833333333333
2013-06-23,Chicago,79.33333333333333
2013-06-23,Dallas,59.125
2013-06-23,Denver,44.833333333333336
2013-06-23,Detroit,72.54166666666667
2013-06-23,Eilat,33.083333333333336
2013-06-23,Haifa,98.95833333333333
2013-06-23,Houston,63.416666666666664
2013-06-23,Indianapolis,64.04166666666667
2013-06-23,Jacksonville,90.5
2013-06-23,Jerusalem,56.583333333333336
2013-06-23,Kansas City,68.70833333333333
2013-06-23,Las Vegas,9.625
2013-06-23,Los Angeles,68.08333333333333
2013-06-23,Miami,75.95833333333333
2013-06-23,Minneapolis,86.29166666666667
2013-06-23,Montreal,83.58333333333333
2013-06-23,Nahariyya,99.29166666666667
2013-06-23,Nashville,63.791666666666664
2013-06-23,New York,67.875
2013-06-23,Philadelphia,62.125
2013-06-23,Phoenix,15.458333333333334
2013-06-23,Pittsburgh,74.25
2013-06-23,Portland,75.0
2013-06-23,Saint Louis,72.33333333333333
2013-06-23,San Antonio,68.0
2013-06-23,San Diego,72.5
2013-06-23,San Francisco,82.33333333333333
2013-06-23,Seattle,58.875
2013-06-23,Tel Aviv District,71.16666666666667
2013-06-23,Toronto,75.5
2013-06-23,Vancouver,79.08333333333333
2013-06-24,Albuquerque,12.291666666666666
2013-06-24,Atlanta,81.08333333333333
2013-06-24,Beersheba,58.875
2013-06-24,Boston,65.08333333333333
2013-06-24,Charlotte,81.25
2013-06-24,Chicago,74.79166666666667
2013-06-24,Dallas,59.75
2013-06-24,Denver,45.333333333333336
2013-06-24,Detroit,77.66666666666667
2013-06-24,Eilat,28.291666666666668
2013-06-24,Haifa,99.125
2013-06-24,Houston,64.875
2013-06-24,Indianapolis,73.70833333333333
2013-06-24,Jacksonville,80.25
2013-06-24,Jerusalem,57.125
2013-06-24,Kansas City,75.83333333333333
2013-06-24,Las Vegas,10.291666666666666
2013-06-24,Los Angeles,69.5
2013-06-24,Miami,70.45833333333333
2013-06-24,Minneapolis,77.83333333333333
2013-06-24,Montreal,87.41666666666667
2013-06-24,Nahariyya,99.125
2013-06-24,Nashville,59.791666666666664
2013-06-24,New York,68.08333333333333
2013-06-24,Philadelphia,67.5
2013-06-24,Phoenix,16.136363636363637
2013-06-24,Pittsburgh,74.33333333333333
2013-06-24,Portland,74.75
2013-06-24,Saint Louis,84.73913043478261
2013-06-24,San Antonio,65.125
2013-06-24,San Diego,72.75
2013-06-24,San Francisco,93.375
2013-06-24,Seattle,58.541666666666664
2013-06-24,Tel Aviv District,71.79166666666667
2013-06-24,Toronto,81.33333333333333
2013-06-24,Vancouver,81.125
2013-06-25,Albuquerque,14.375
2013-06-25,Atlanta,89.33333333333333
2013-06-25,Beersheba,56.708333333333336
2013-06-25,Boston,68.29166666666667
2013-06-25,Charlotte,85.875
2013-06-25,Chicago,79.25
2013-06-25,Dallas,58.916666666666664
2013-06-25,Denver,46.041666666666664
2013-06-25,Detroit,64.20833333333333
2013-06-25,Eilat,25.25
2013-06-25,Haifa,100.0
2013-06-25,Houston,61.666666666666664
2013-06-25,Indianapolis,75.25
2013-06-25,Jacksonville,85.20833333333333
2013-06-25,Jerusalem,62.75
2013-06-25,Kansas City,74.625
2013-06-25,Las Vegas,16.666666666666668
2013-06-25,Los Angeles,78.70833333333333
2013-06-25,Miami,74.79166666666667
2013-06-25,Minneapolis,80.83333333333333
2013-06-25,Montreal,79.625
2013-06-25,Nahariyya,100.0
2013-06-25,Nashville,69.79166666666667
2013-06-25,New York,75.04166666666667
2013-06-25,Philadelphia,76.83333333333333
2013-06-25,Phoenix,13.545454545454545
2013-06-25,Pittsburgh,70.95833333333333
2013-06-25,Portland,84.875
2013-06-25,Saint Louis,78.26666666666667
2013-06-25,San Antonio,65.29166666666667
2013-06-25,San Diego,71.125
2013-06-25,San Francisco,97.04166666666667
2013-06-25,Seattle,77.04166666666667
2013-06-25,Tel Aviv District,73.75
2013-06-25,Toronto,68.54166666666667
2013-06-25,Vancouver,91.66666666666667
2013-06-26,Albuquerque,15.0
2013-06-26,Atlanta,90.08333333333333
2013-06-26,Beersheba,62.958333333333336
2013-06-26,Boston,68.79166666666667
2013-06-26,Charlotte,88.95833333333333
2013-06-26,Chicago,86.08333333333333
2013-06-26,Dallas,60.333333333333336
2013-06-26,Denver,26.458333333333332
2013-06-26,Detroit,83.29166666666667
2013-06-26,Eilat,31.0
2013-06-26,Haifa,100.0
2013-06-26,Houston,64.45833333333333
2013-06-26,Indianapolis,70.45833333333333
2013-06-26,Jacksonville,88.45833333333333
2013-06-26,Jerusalem,67.75
2013-06-26,Kansas City,73.16666666666667
2013-06-26,Las Vegas,25.541666666666668
2013-06-26,Los Angeles,78.29166666666667
2013-06-26,Miami,78.54166666666667
2013-06-26,Minneapolis,77.79166666666667
2013-06-26,Montreal,83.79166666666667
2013-06-26,Nahariyya,100.0
2013-06-26,Nashville,73.5
2013-06-26,New York,73.58333333333333
2013-06-26,Philadelphia,66.875
2013-06-26,Phoenix,18.166666666666668
2013-06-26,Pittsburgh,72.125
2013-06-26,Portland,87.79166666666667
2013-06-26,Saint Louis,74.875
2013-06-26,San Antonio,64.625
2013-06-26,San Diego,75.04166666666667
2013-06-26,San Francisco,98.20833333333333
2013-06-26,Seattle,66.5
2013-06-26,Tel Aviv District,74.375
2013-06-26,Toronto,77.29166666666667
2013-06-26,Vancouver,89.54166666666667
2013-06-27,Albuquerque,15.708333333333334
2013-06-27,Atlanta,86.20833333333333
2013-06-27,Beersheba,61.666666666666664
2013-06-27,Boston,77.375
2013-06-27,Charlotte,84.66666666666667
2013-06-27,Chicago,82.29166666666667
2013-06-27,Dallas,56.541666666666664
2013-06-27,Denver,33.916666666666664
2013-06-27,Detroit,89.79166666666667
2013-06-27,Eilat,26.583333333333332
2013-06-27,Haifa,99.95833333333333
2013-06-27,Houston,63.083333333333336
2013-06-27,Indianapolis,77.20833333333333
2013-06-27,Jacksonville,87.5
2013-06-27,Jerusalem,66.20833333333333
2013-06-27,Kansas City,69.29166666666667
2013-06-27,Las Vegas,20.958333333333332
2013-06-27,Los Angeles,68.875
2013-06-27,Miami,75.70833333333333
2013-06-27,Minneapolis,81.29166666666667
2013-06-27,Montreal,87.54166666666667
2013-06-27,Nahariyya,99.95833333333333
2013-06-27,Nashville,63.541666666666664
2013-06-27,New York,71.20833333333333
2013-06-27,Philadelphia,70.79166666666667
2013-06-27,Phoenix,14.958333333333334
2013-06-27,Pittsburgh,86.58333333333333
2013-06-27,Portland,84.08333333333333
2013-06-27,Saint Louis,77.3913043478261
2013-06-27,San Antonio,63.291666666666664
2013-06-27,San Diego,70.625
2013-06-27,San Francisco,92.25
2013-06-27,Seattle,70.70833333333333
2013-06-27,Tel Aviv District,71.20833333333333
2013-06-27,Toronto,76.45833333333333
2013-06-27,Vancouver,85.54166666666667
2013-06-28,Albuquerque,13.625
2013-06-28,Atlanta,78.33333333333333
2013-06-28,Beersheba,68.41666666666667
2013-06-28,Boston,91.29166666666667
2013-06-28,Charlotte,76.0
2013-06-28,Chicago,77.75
2013-06-28,Dallas,57.416666666666664
2013-06-28,Denver,31.708333333333332
2013-06-28,Detroit,82.70833333333333
2013-06-28,Eilat,35.0
2013-06-28,Haifa,96.33333333333333
2013-06-28,Houston,64.0
2013-06-28,Indianapolis,78.45833333333333
2013-06-28,Jacksonville,82.29166666666667
2013-06-28,Jerusalem,67.75
2013-06-28,Kansas City,81.875
2013-06-28,Las Vegas,17.5
2013-06-28,Los Angeles,61.708333333333336
2013-06-28,Miami,78.875
2013-06-28,Minneapolis,69.625
2013-06-28,Montreal,90.625
2013-06-28,Nahariyya,91.25
2013-06-28,Nashville,59.791666666666664
2013-06-28,New York,87.20833333333333
2013-06-28,Philadelphia,78.5
2013-06-28,Phoenix,21.75
2013-06-28,Pittsburgh,90.41666666666667
2013-06-28,Portland,74.66666666666667
2013-06-28,Saint Louis,76.52173913043478
2013-06-28,San Antonio,60.083333333333336
2013-06-28,San Diego,71.625
2013-06-28,San Francisco,83.5
2013-06-28,Seattle,69.41666666666667
2013-06-28,Tel Aviv District,70.58333333333333
2013-06-28,Toronto,82.95833333333333
2013-06-28,Vancouver,86.45833333333333
2013-06-29,Albuquerque,21.954545454545453
2013-06-29,Atlanta,77.875
2013-06-29,Beersheba,65.5
2013-06-29,Boston,88.73913043478261
2013-06-29,Charlotte,86.91666666666667
2013-06-29,Chicago,70.41666666666667
2013-06-29,Dallas,49.25
2013-06-29,Denver,32.5
2013-06-29,Detroit,90.125
2013-06-29,Eilat,38.333333333333336
2013-06-29,Haifa,85.75
2013-06-29,Houston,64.04166666666667
2013-06-29,Indianapolis,62.708333333333336
2013-06-29,Jacksonville,79.29166666666667
2013-06-29,Jerusalem,67.83333333333333
2013-06-29,Kansas City,77.625
2013-06-29,Las Vegas,18.458333333333332
2013-06-29,Los Angeles,58.083333333333336
2013-06-29,Miami,79.6086956521739
2013-06-29,Minneapolis,67.375
2013-06-29,Montreal,90.13636363636364
2013-06-29,Nahariyya,83.58333333333333
2013-06-29,Nashville,67.16666666666667
2013-06-29,New York,80.66666666666667
2013-06-29,Philadelphia,79.875
2013-06-29,Phoenix,16.125
2013-06-29,Pittsburgh,89.29166666666667
2013-06-29,Portland,73.04166666666667
2013-06-29,Saint Louis,68.33333333333333
2013-06-29,San Antonio,56.833333333333336
2013-06-29,San Diego,70.625
2013-06-29,San Francisco,77.95833333333333
2013-06-29,Seattle,67.95833333333333
2013-06-29,Tel Aviv District,72.875
2013-06-29,Toronto,90.04166666666667
2013-06-29,Vancouver,90.08333333333333
2013-06-30,Albuquerque,32.0
2013-06-30,Atlanta,76.45833333333333
2013-06-30,Beersheba,70.75
2013-06-30,Boston,80.29166666666667
2013-06-30,Charlotte,91.375
2013-06-30,Chicago,84.04166666666667
2013-06-30,Dallas,49.791666666666664
2013-06-30,Denver,51.083333333333336
2013-06-30,Detroit,86.04166666666667
2013-06-30,Eilat,34.833333333333336
2013-06-30,Haifa,100.0
2013-06-30,Houston,53.916666666666664
2013-06-30,Indianapolis,81.83333333333333
2013-06-30,Jacksonville,89.875
2013-06-30,Jerusalem,72.0
2013-06-30,Kansas City,64.58333333333333
2013-06-30,Las Vegas,11.416666666666666
2013-06-30,Los Angeles,53.166666666666664
2013-06-30,Miami,82.95833333333333
2013-06-30,Minneapolis,83.375
2013-06-30,Montreal,86.08333333333333
2013-06-30,Nahariyya,100.0
2013-06-30,Nashville,63.666666666666664
2013-06-30,New York,71.375
2013-06-30,Philadelphia,75.16666666666667
2013-06-30,Phoenix,19.958333333333332
